year,data_type,value,kind,slope,reg_point,peace_reg_memory,peace_reg,direction_ferme,column_order,avg_loss_mem,avg_loss_no_mem
1769,trade,68645452.5312129,exports,Marseille +0.4%/an,58720866.86766447,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1770,trade,62706283.86831925,exports,Marseille +0.4%/an,58968860.77425385,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1771,trade,,exports,Marseille +0.4%/an,59217902.02535612,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1772,trade,83362458.85181047,exports,Marseille +0.4%/an,59467995.04418713,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1773,trade,83734288.85163195,exports,Marseille +0.4%/an,59719144.27264253,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1774,trade,73500017.3665609,exports,Marseille +0.4%/an,59971354.17137792,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1775,trade,72659841.54556146,exports,Marseille +0.4%/an,60224629.21988743,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1776,trade,63985978.99173481,exports,Marseille +0.4%/an,60478973.91658266,76505480.22183841,73744599.52568355,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1777,trade,61269217.45399458,exports,Marseille +0.4%/an,60734392.77887384,76821683.75453392,73675367.65258697,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1778,trade,48200213.821171135,exports,Marseille +0.4%/an,60990890.343249224,77139194.18281154,73606200.7747888,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1779,trade,34801652.25894105,exports,Marseille +0.4%/an,61248471.16535608,77458016.90817949,73537098.83127132,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1780,trade,29583056.368715186,exports,Marseille +0.4%/an,61507139.82008072,77778157.35447113,73468061.76107332,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1781,trade,,exports,Marseille +0.4%/an,61766900.90163134,78099620.96793698,73399089.5032916,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1782,trade,,exports,Marseille +0.4%/an,62027759.02361778,78422413.21733707,73330181.99707988,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1783,trade,,exports,Marseille +0.4%/an,62289718.819135085,78746539.59403513,73261339.181649,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1784,trade,,exports,Marseille +0.4%/an,62552784.94084484,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1785,trade,,exports,Marseille +0.4%/an,62816962.06105833,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1786,trade,,exports,Marseille +0.4%/an,63082254.87181854,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1787,trade,,exports,Marseille +0.4%/an,63348668.084985144,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1788,trade,,exports,Marseille +0.4%/an,63616206.43231633,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1789,trade,82122895.1804797,exports,Marseille +0.4%/an,63884874.665554464,,,Marseille,0,Perte memoire-41.6%,Perte -33.6%
1716,trade,,total_no_colonial_product,Marseille +0.9%/an,71213336.5500386,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1717,trade,,total_no_colonial_product,Marseille +0.9%/an,71852879.54758343,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1718,trade,,total_no_colonial_product,Marseille +0.9%/an,72498166.06545076,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1719,trade,,total_no_colonial_product,Marseille +0.9%/an,73149247.68426247,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1720,trade,,total_no_colonial_product,Marseille +0.9%/an,73806176.44786967,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1721,trade,,total_no_colonial_product,Marseille +0.9%/an,74469004.86750996,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1722,trade,,total_no_colonial_product,Marseille +0.9%/an,75137785.9260085,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1723,trade,,total_no_colonial_product,Marseille +0.9%/an,75812573.0820103,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1724,trade,,total_no_colonial_product,Marseille +0.9%/an,76493420.27425478,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1725,trade,,total_no_colonial_product,Marseille +0.9%/an,77180381.92588696,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1726,trade,,total_no_colonial_product,Marseille +0.9%/an,77873512.94880755,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1727,trade,,total_no_colonial_product,Marseille +0.9%/an,78572868.74806365,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1728,trade,,total_no_colonial_product,Marseille +0.9%/an,79278505.22627449,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1729,trade,,total_no_colonial_product,Marseille +0.9%/an,79990478.78810386,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1730,trade,,total_no_colonial_product,Marseille +0.9%/an,80708846.34476571,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1731,trade,,total_no_colonial_product,Marseille +0.9%/an,81433665.31857474,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1732,trade,,total_no_colonial_product,Marseille +0.9%/an,82164993.64753611,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1733,trade,,total_no_colonial_product,Marseille +0.9%/an,82902889.7899764,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1734,trade,,total_no_colonial_product,Marseille +0.9%/an,83647412.72921793,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1735,trade,,total_no_colonial_product,Marseille +0.9%/an,84398621.97829029,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1736,trade,,total_no_colonial_product,Marseille +0.9%/an,85156577.58469194,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1737,trade,,total_no_colonial_product,Marseille +0.9%/an,85921340.13518532,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1738,trade,,total_no_colonial_product,Marseille +0.9%/an,86692970.76064426,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1739,trade,,total_no_colonial_product,Marseille +0.9%/an,87471531.14093721,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1740,trade,92192853.92166692,total_no_colonial_product,Marseille +0.9%/an,88257083.50985904,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1741,trade,96362034.68260647,total_no_colonial_product,Marseille +0.9%/an,89049690.66010538,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1742,trade,,total_no_colonial_product,Marseille +0.9%/an,89849415.94829157,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1743,trade,111400675.93140121,total_no_colonial_product,Marseille +0.9%/an,90656323.30001871,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1744,trade,52177668.18760845,total_no_colonial_product,Marseille +0.9%/an,91470477.2149799,118335471.45300852,118335471.45300852,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1745,trade,70453930.43532729,total_no_colonial_product,Marseille +0.9%/an,92291942.77212058,126210843.43881693,126210843.43881693,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1746,trade,67484302.60745627,total_no_colonial_product,Marseille +0.9%/an,93120785.63483693,134610331.17076057,134610331.17076057,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1747,trade,69839685.9997605,total_no_colonial_product,Marseille +0.9%/an,93957072.05622636,143568815.19998568,143568815.19998568,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1748,trade,,total_no_colonial_product,Marseille +0.9%/an,94800868.884383,153123497.42145857,153123497.42145857,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1749,trade,137854870.17080778,total_no_colonial_product,Marseille +0.9%/an,95652243.56774089,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1750,trade,132061740.59148782,total_no_colonial_product,Marseille +0.9%/an,96511264.16046709,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1751,trade,120241210.20059922,total_no_colonial_product,Marseille +0.9%/an,97377999.32789785,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1752,trade,128178268.88924642,total_no_colonial_product,Marseille +0.9%/an,98252518.35203207,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1753,trade,,total_no_colonial_product,Marseille +0.9%/an,99134891.13706559,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1754,trade,,total_no_colonial_product,Marseille +0.9%/an,100025188.2149806,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1755,trade,120718025.2021401,total_no_colonial_product,Marseille +0.9%/an,100923480.75118335,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1756,trade,99900998.25487915,total_no_colonial_product,Marseille +0.9%/an,101829840.5501922,138859674.56742242,116852289.11182962,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1757,trade,,total_no_colonial_product,Marseille +0.9%/an,102744340.06137924,141827162.22616228,114631636.11099684,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1758,trade,,total_no_colonial_product,Marseille +0.9%/an,103667052.38475734,144858066.30174312,112453184.2496333,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1759,trade,66455656.26762006,total_no_colonial_product,Marseille +0.9%/an,104598051.2768286,147953742.02875647,110316131.54013811,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1760,trade,,total_no_colonial_product,Marseille +0.9%/an,105537411.15647595,151115573.60370654,108219691.23582856,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1761,trade,73677209.60001858,total_no_colonial_product,Marseille +0.9%/an,106485207.11091359,154344974.80394235,106163091.54130344,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1762,trade,83512926.84020147,total_no_colonial_product,Marseille +0.9%/an,107441514.90168874,157643389.61980617,104145575.32830685,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1763,trade,142388924.57498908,total_no_colonial_product,Marseille +0.9%/an,108406410.97073717,161012292.90030143,102166399.8569994,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1764,trade,142139358.7521294,total_no_colonial_product,Marseille +0.9%/an,109379972.44649549,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1765,trade,131240655.19075802,total_no_colonial_product,Marseille +0.9%/an,110362277.15006208,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1766,trade,124848376.0315132,total_no_colonial_product,Marseille +0.9%/an,111353403.60142358,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1767,trade,128966281.18182853,total_no_colonial_product,Marseille +0.9%/an,112353431.02572499,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1768,trade,140109314.25881693,total_no_colonial_product,Marseille +0.9%/an,113362439.35960846,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1769,trade,124658608.35367642,total_no_colonial_product,Marseille +0.9%/an,114380509.25759862,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1770,trade,124001305.58759302,total_no_colonial_product,Marseille +0.9%/an,115407722.09855165,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1771,trade,,total_no_colonial_product,Marseille +0.9%/an,116444159.99215975,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1772,trade,143339379.73074254,total_no_colonial_product,Marseille +0.9%/an,117489905.78551431,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1773,trade,154538138.9824246,total_no_colonial_product,Marseille +0.9%/an,118545043.06973015,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1774,trade,124081140.41220024,total_no_colonial_product,Marseille +0.9%/an,119609656.18662284,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1775,trade,121943636.64649874,total_no_colonial_product,Marseille +0.9%/an,120683830.23545636,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1776,trade,136550528.42887792,total_no_colonial_product,Marseille +0.9%/an,121767651.07974079,139611255.82994252,131263070.53147468,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1777,trade,123496709.83509737,total_no_colonial_product,Marseille +0.9%/an,122861205.35409795,140567811.3070282,131101881.52944699,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1778,trade,85929853.85705909,total_no_colonial_product,Marseille +0.9%/an,123964580.471186,141530920.68533987,130940890.46499817,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1779,trade,79140647.77318889,total_no_colonial_product,Marseille +0.9%/an,125077864.62868634,142500628.86935225,130780097.09506348,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1780,trade,84088793.57815945,total_no_colonial_product,Marseille +0.9%/an,126201146.81635578,143476981.071206,130619501.17687808,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1781,trade,,total_no_colonial_product,Marseille +0.9%/an,127334516.82313508,144460022.8128152,130459102.46797383,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1782,trade,,total_no_colonial_product,Marseille +0.9%/an,128478065.24433239,145449799.92799217,130298900.72618036,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1783,trade,,total_no_colonial_product,Marseille +0.9%/an,129631883.48886001,146446358.564579,130138895.70962606,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1784,trade,,total_no_colonial_product,Marseille +0.9%/an,130796063.78654332,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1785,trade,,total_no_colonial_product,Marseille +0.9%/an,131970699.19549279,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1786,trade,,total_no_colonial_product,Marseille +0.9%/an,133155883.60954188,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1787,trade,,total_no_colonial_product,Marseille +0.9%/an,134351711.7657549,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1788,trade,,total_no_colonial_product,Marseille +0.9%/an,135558279.2519945,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1789,trade,158724007.9136053,total_no_colonial_product,Marseille +0.9%/an,136775682.51456955,,,Marseille,0,Perte memoire-38.2%,Perte -27.0%
1716,trade,,total_no_colonial_trade,Marseille +1.5%/an,56231356.12193352,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1717,trade,,total_no_colonial_trade,Marseille +1.5%/an,57065015.091168866,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1718,trade,,total_no_colonial_trade,Marseille +1.5%/an,57911033.48626384,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1719,trade,,total_no_colonial_trade,Marseille +1.5%/an,58769594.5421063,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1720,trade,,total_no_colonial_trade,Marseille +1.5%/an,59640884.21013622,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1721,trade,,total_no_colonial_trade,Marseille +1.5%/an,60525091.19861931,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1722,trade,,total_no_colonial_trade,Marseille +1.5%/an,61422407.013519876,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1723,trade,,total_no_colonial_trade,Marseille +1.5%/an,62333025.99997643,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1724,trade,,total_no_colonial_trade,Marseille +1.5%/an,63257145.38439545,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1725,trade,,total_no_colonial_trade,Marseille +1.5%/an,64194965.317167014,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1726,trade,,total_no_colonial_trade,Marseille +1.5%/an,65146688.91601369,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1727,trade,,total_no_colonial_trade,Marseille +1.5%/an,66112522.30998411,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1728,trade,,total_no_colonial_trade,Marseille +1.5%/an,67092674.68409682,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1729,trade,,total_no_colonial_trade,Marseille +1.5%/an,68087358.32464585,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1730,trade,,total_no_colonial_trade,Marseille +1.5%/an,69096788.66518013,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1731,trade,,total_no_colonial_trade,Marseille +1.5%/an,70121184.33316258,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1732,trade,,total_no_colonial_trade,Marseille +1.5%/an,71160767.19732064,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1733,trade,,total_no_colonial_trade,Marseille +1.5%/an,72215762.41570131,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1734,trade,,total_no_colonial_trade,Marseille +1.5%/an,73286398.4844362,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1735,trade,,total_no_colonial_trade,Marseille +1.5%/an,74372907.28722961,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1736,trade,,total_no_colonial_trade,Marseille +1.5%/an,75475524.14558257,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1737,trade,,total_no_colonial_trade,Marseille +1.5%/an,76594487.86975925,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1738,trade,,total_no_colonial_trade,Marseille +1.5%/an,77730040.81050882,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1739,trade,,total_no_colonial_trade,Marseille +1.5%/an,78882428.91155684,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1740,trade,83528473.58130832,total_no_colonial_trade,Marseille +1.5%/an,80051901.7628709,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1741,trade,80442894.04194802,total_no_colonial_trade,Marseille +1.5%/an,81238712.65471984,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1742,trade,,total_no_colonial_trade,Marseille +1.5%/an,82443118.63253199,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1743,trade,102514428.9526298,total_no_colonial_trade,Marseille +1.5%/an,83665380.5525663,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1744,trade,54888158.909766234,total_no_colonial_trade,Marseille +1.5%/an,84905763.13841173,108109571.53204407,108109571.53204407,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1745,trade,61039145.42657339,total_no_colonial_trade,Marseille +1.5%/an,86164535.0383215,116627186.09087758,116627186.09087758,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1746,trade,58479464.72048733,total_no_colonial_trade,Marseille +1.5%/an,87441968.88339737,125815876.82497229,125815876.82497229,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1747,trade,68075928.23187415,total_no_colonial_trade,Marseille +1.5%/an,88738341.3466393,135728515.724472,135728515.724472,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1748,trade,,total_no_colonial_trade,Marseille +1.5%/an,90053933.20286769,146422140.39803717,146422140.39803717,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1749,trade,153302183.48,total_no_colonial_trade,Marseille +1.5%/an,91389029.38953409,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1750,trade,130044152.91970532,total_no_colonial_trade,Marseille +1.5%/an,92743919.06843624,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1751,trade,121368956.53832643,total_no_colonial_trade,Marseille +1.5%/an,94118895.68834531,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1752,trade,122358614.1987883,total_no_colonial_trade,Marseille +1.5%/an,95514257.0485614,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1753,trade,,total_no_colonial_trade,Marseille +1.5%/an,96930305.36341442,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1754,trade,,total_no_colonial_trade,Marseille +1.5%/an,98367347.32771826,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1755,trade,127785562.12080182,total_no_colonial_trade,Marseille +1.5%/an,99825694.18319511,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1756,trade,90788787.0355993,total_no_colonial_trade,Marseille +1.5%/an,101305661.78588796,149361544.29364324,117916649.57132277,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1757,trade,,total_no_colonial_trade,Marseille +1.5%/an,102807570.67456913,154466716.47692856,115348103.42296164,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1758,trade,,total_no_colonial_trade,Marseille +1.5%/an,104331746.14016314,159746383.2608438,112835507.2133093,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1759,trade,68534364.5690725,total_no_colonial_trade,Marseille +1.5%/an,105878518.29620236,165206508.86452913,110377642.20014322,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1760,trade,,total_no_colonial_trade,Marseille +1.5%/an,107448222.1503217,170853261.36391908,107973316.1887696,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1761,trade,88277865.529417,total_no_colonial_trade,Marseille +1.5%/an,109041197.67681886,176693019.65956077,105621362.95374578,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1762,trade,104288919.31019527,total_no_colonial_trade,Marseille +1.5%/an,110657789.89028654,182732380.68259,103320641.67319992,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1763,trade,132687047.80941623,total_no_colonial_trade,Marseille +1.5%/an,112298348.92033619,188978166.84701416,101070036.37546903,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1764,trade,131199525.23608553,total_no_colonial_trade,Marseille +1.5%/an,113963230.08743326,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1765,trade,119873828.65299034,total_no_colonial_trade,Marseille +1.5%/an,115652793.97985311,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1766,trade,123989810.9937569,total_no_colonial_trade,Marseille +1.5%/an,117367406.5317777,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1767,trade,135628413.29271185,total_no_colonial_trade,Marseille +1.5%/an,119107439.10255398,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
1768,trade,152201071.90395483,total_no_colonial_trade,Marseille +1.5%/an,120873268.55712348,,,Marseille,0,Perte memoire-35.9%,Perte -21.0%
